SHEDID,time,RT,LEASE
55,2015/10/26,57,60
55,2015/10/27,62,62
55,2015/10/28,56,61
55,2015/10/29,61,59
55,2015/10/30,56,65
55,2015/10/31,59,63
56,2015/9/1,60,58
56,2015/9/2,64,63
56,2015/9/3,69,64
56,2015/9/4,58,55
56,2015/9/5,59,55
56,2015/9/6,48,48
56,2015/9/7,60,57
56,2015/9/8,64,62
56,2015/9/9,68,67
56,2015/9/10,73,68
56,2015/9/11,70,67
56,2015/9/12,72,66
56,2015/9/13,52,51
56,2015/9/14,63,60
56,2015/9/15,66,64
56,2015/9/16,70,69
56,2015/9/17,76,70
56,2015/9/18,73,69
56,2015/9/19,74,68
56,2015/9/20,53,52
56,2015/9/21,65,62
56,2015/9/22,66,64
56,2015/9/23,70,69
56,2015/9/24,76,70
56,2015/9/25,73,69
56,2015/9/26,74,68
56,2015/9/27,34,33
56,2015/9/28,65,62
56,2015/9/29,70,68
56,2015/9/30,65,65
56,2015/10/1,50,46
56,2015/10/2,48,46
56,2015/10/3,53,49
56,2015/10/4,36,35
56,2015/10/5,43,41
56,2015/10/6,45,44
56,2015/10/7,47,47
56,2015/10/8,83,77
56,2015/10/9,80,76
56,2015/10/10,81,75
56,2015/10/11,58,58
56,2015/10/12,72,69
56,2015/10/13,73,71
56,2015/10/14,77,77
56,2015/10/15,84,78
56,2015/10/16,80,77
56,2015/10/17,82,76
56,2015/10/18,59,58
56,2015/10/19,72,69
56,2015/10/20,72,70
56,2015/10/21,76,76
56,2015/10/22,83,77
56,2015/10/23,80,76
56,2015/10/24,81,75
56,2015/10/25,58,58
56,2015/10/26,72,69
56,2015/10/27,70,69
56,2015/10/28,75,74
56,2015/10/29,81,75
56,2015/10/30,78,74
56,2015/10/31,80,74
57,2015/9/1,36,34
57,2015/9/2,34,30
57,2015/9/3,33,35
57,2015/9/4,30,29
57,2015/9/5,23,22
57,2015/9/6,22,20
57,2015/9/7,31,34
57,2015/9/8,41,38
57,2015/9/9,38,35
57,2015/9/10,37,40
57,2015/9/11,39,37
57,2015/9/12,29,28
57,2015/9/13,25,23
57,2015/9/14,35,38
57,2015/9/15,43,40
57,2015/9/16,40,37
57,2015/9/17,39,42
57,2015/9/18,41,39
57,2015/9/19,31,29
57,2015/9/20,26,24
57,2015/9/21,37,41
57,2015/9/22,43,40
57,2015/9/23,40,37
57,2015/9/24,39,42
57,2015/9/25,41,39
57,2015/9/26,31,29
57,2015/9/27,17,15
57,2015/9/28,37,41
57,2015/9/29,49,46
57,2015/9/30,41,37
57,2015/10/1,28,30
57,2015/10/2,29,28
57,2015/10/3,24,23
57,2015/10/4,19,17
57,2015/10/5,26,29
57,2015/10/6,33,31
57,2015/10/7,31,28
57,2015/10/8,48,51
57,2015/10/9,51,48
57,2015/10/10,38,36
57,2015/10/11,32,29
57,2015/10/12,45,50
57,2015/10/13,54,50
57,2015/10/14,50,46
57,2015/10/15,49,52
57,2015/10/16,51,49
57,2015/10/17,39,37
57,2015/10/18,33,30
57,2015/10/19,46,51
57,2015/10/20,53,50
57,2015/10/21,49,45
57,2015/10/22,48,51
57,2015/10/23,51,48
57,2015/10/24,38,36
57,2015/10/25,32,29
57,2015/10/26,45,50
57,2015/10/27,51,47
57,2015/10/28,47,43
57,2015/10/29,46,49
57,2015/10/30,48,46
57,2015/10/31,36,35
58,2015/9/1,69,73
58,2015/9/2,66,72
58,2015/9/3,69,81
58,2015/9/4,62,72
58,2015/9/5,41,46
58,2015/9/6,46,48
58,2015/9/7,58,75
58,2015/9/8,74,77
58,2015/9/9,71,76
58,2015/9/10,73,86
58,2015/9/11,76,87
58,2015/9/12,50,55
58,2015/9/13,49,51
58,2015/9/14,62,79
58,2015/9/15,76,79
58,2015/9/16,73,78
58,2015/9/17,75,88
58,2015/9/18,79,89
58,2015/9/19,51,56
58,2015/9/20,51,53
58,2015/9/21,64,82
58,2015/9/22,76,79
58,2015/9/23,73,78
58,2015/9/24,75,88
58,2015/9/25,79,89
58,2015/9/26,51,56
58,2015/9/27,32,33
58,2015/9/28,64,82
58,2015/9/29,97,99
58,2015/9/30,82,86
58,2015/10/1,60,69
58,2015/10/2,62,69
58,2015/10/3,44,48
58,2015/10/4,41,42
58,2015/10/5,51,63
58,2015/10/6,74,74
58,2015/10/7,71,73
58,2015/10/8,118,133
58,2015/10/9,123,134
58,2015/10/10,80,85
58,2015/10/11,79,79
58,2015/10/12,100,123
58,2015/10/13,122,122
58,2015/10/14,117,121
58,2015/10/15,121,137
58,2015/10/16,127,137
58,2015/10/17,82,87
58,2015/10/18,82,81
58,2015/10/19,103,126
58,2015/10/20,119,119
58,2015/10/21,114,117
58,2015/10/22,118,133
58,2015/10/23,123,134
58,2015/10/24,80,85
58,2015/10/25,79,79
58,2015/10/26,100,123
58,2015/10/27,109,109
58,2015/10/28,105,108
58,2015/10/29,108,123
58,2015/10/30,113,123
58,2015/10/31,73,78
59,2015/9/1,49,46
59,2015/9/2,45,44
59,2015/9/3,42,42
59,2015/9/4,34,37
59,2015/9/5,34,31
59,2015/9/6,37,36
59,2015/9/7,44,42
59,2015/9/8,53,50
59,2015/9/9,50,48
59,2015/9/10,46,46
59,2015/9/11,42,46
59,2015/9/12,43,39
59,2015/9/13,40,39
59,2015/9/14,48,46
59,2015/9/15,55,52
59,2015/9/16,52,50
59,2015/9/17,48,48
59,2015/9/18,44,48
59,2015/9/19,45,41
59,2015/9/20,42,41
59,2015/9/21,50,48
59,2015/9/22,55,52
59,2015/9/23,52,50
59,2015/9/24,48,48
59,2015/9/25,44,48
59,2015/9/26,45,41
59,2015/9/27,26,26
59,2015/9/28,50,48
59,2015/9/29,58,55
59,2015/9/30,47,46
59,2015/10/1,31,31
59,2015/10/2,29,31
59,2015/10/3,31,29
59,2015/10/4,28,27
59,2015/10/5,32,31
59,2015/10/6,36,34
59,2015/10/7,33,33
59,2015/10/8,50,50
59,2015/10/9,46,50
59,2015/10/10,47,42
59,2015/10/11,43,43
59,2015/10/12,52,50
59,2015/10/13,59,56
59,2015/10/14,55,54
59,2015/10/15,51,51
59,2015/10/16,47,51
59,2015/10/17,48,43
59,2015/10/18,44,44
59,2015/10/19,53,51
59,2015/10/20,58,55
59,2015/10/21,54,52
59,2015/10/22,50,50
59,2015/10/23,46,50
59,2015/10/24,47,42
59,2015/10/25,43,43
59,2015/10/26,52,50
59,2015/10/27,57,54
59,2015/10/28,53,51
59,2015/10/29,49,49
59,2015/10/30,45,49
59,2015/10/31,46,41
60,2015/9/1,71,74
60,2015/9/2,72,75
60,2015/9/3,78,75
60,2015/9/4,66,69
60,2015/9/5,57,63
60,2015/9/6,65,60
60,2015/9/7,69,70
60,2015/9/8,75,78
60,2015/9/9,76,79
60,2015/9/10,83,79
60,2015/9/11,81,82
60,2015/9/12,69,76
60,2015/9/13,69,63
60,2015/9/14,73,74
60,2015/9/15,77,80
60,2015/9/16,78,81
60,2015/9/17,85,82
60,2015/9/18,83,85
60,2015/9/19,70,78
60,2015/9/20,71,65
60,2015/9/21,75,76
60,2015/9/22,77,80
60,2015/9/23,78,81
60,2015/9/24,85,82
60,2015/9/25,83,85
60,2015/9/26,70,78
60,2015/9/27,45,41
60,2015/9/28,75,76
60,2015/9/29,81,84
60,2015/9/30,72,75
60,2015/10/1,55,53
60,2015/10/2,54,55
60,2015/10/3,50,55
60,2015/10/4,47,43
60,2015/10/5,49,50
60,2015/10/6,51,53
60,2015/10/7,52,54
60,2015/10/8,91,87
60,2015/10/9,89,91
60,2015/10/10,76,83
60,2015/10/11,76,69
60,2015/10/12,81,82
60,2015/10/13,83,86
60,2015/10/14,84,87
60,2015/10/15,91,88
60,2015/10/16,89,91
60,2015/10/17,76,84
60,2015/10/18,76,70
60,2015/10/19,81,82
60,2015/10/20,83,86
60,2015/10/21,84,87
60,2015/10/22,91,87
60,2015/10/23,89,91
60,2015/10/24,76,83
60,2015/10/25,76,69
60,2015/10/26,81,82
60,2015/10/27,81,84
60,2015/10/28,82,85
60,2015/10/29,89,86
60,2015/10/30,87,89
60,2015/10/31,74,82
61,2015/9/1,14,7
61,2015/9/2,9,6
61,2015/9/3,9,5
61,2015/9/4,10,4
61,2015/9/5,7,6
61,2015/9/6,10,7
61,2015/9/7,9,5
61,2015/9/8,19,12
61,2015/9/9,12,10
61,2015/9/10,13,9
61,2015/9/11,16,7
61,2015/9/12,12,12
61,2015/9/13,13,11
61,2015/9/14,13,9
61,2015/9/15,22,14
61,2015/9/16,14,12
61,2015/9/17,14,10
61,2015/9/18,19,9
61,2015/9/19,14,14
61,2015/9/20,15,14
61,2015/9/21,14,10
61,2015/9/22,22,14
61,2015/9/23,14,12
61,2015/9/24,14,10
61,2015/9/25,19,9
61,2015/9/26,14,14
61,2015/9/27,10,9
61,2015/9/28,14,10
61,2015/9/29,25,17
61,2015/9/30,13,12
61,2015/10/1,10,8
61,2015/10/2,13,6
61,2015/10/6,15,10
61,2015/10/8,16,12
61,2015/10/9,21,10
61,2015/10/10,15,17
61,2015/10/11,17,16
61,2015/10/12,16,12
61,2015/10/13,26,18
61,2015/10/14,16,15
61,2015/10/15,17,13
61,2015/10/16,22,11
61,2015/10/17,16,18
61,2015/10/18,18,17
61,2015/10/19,17,13
61,2015/10/20,25,17
61,2015/10/21,15,14
61,2015/10/22,16,12
61,2015/10/23,21,10
61,2015/10/24,15,17
61,2015/10/25,17,16
61,2015/10/26,16,12
61,2015/10/27,23,16
61,2015/10/28,14,13
61,2015/10/29,15,11
61,2015/10/30,20,10
61,2015/10/31,14,16
62,2015/9/1,45,44
62,2015/9/2,45,46
62,2015/9/3,41,42
62,2015/9/4,37,41
62,2015/9/5,35,37
62,2015/9/6,39,41
62,2015/9/7,41,39
62,2015/9/8,49,49
62,2015/9/9,49,51
62,2015/9/10,45,46
62,2015/9/11,46,51
62,2015/9/12,45,46
62,2015/9/13,43,45
62,2015/9/14,45,43
62,2015/9/15,51,51
62,2015/9/16,51,53
62,2015/9/17,47,48
62,2015/9/18,48,53
62,2015/9/19,47,47
62,2015/9/20,45,46
62,2015/9/21,47,44
62,2015/9/22,51,51
62,2015/9/23,51,53
62,2015/9/24,47,48
62,2015/9/25,48,53
62,2015/9/26,47,47
62,2015/9/27,29,29
62,2015/9/28,47,44
62,2015/9/29,53,53
62,2015/9/30,47,48
62,2015/10/1,30,31
62,2015/10/2,31,34
62,2015/10/3,33,33
62,2015/10/4,30,31
62,2015/10/5,30,29
62,2015/10/6,33,33
62,2015/10/7,33,34
62,2015/10/8,49,50
62,2015/10/9,50,56
62,2015/10/10,48,49
62,2015/10/11,47,48
62,2015/10/12,49,46
62,2015/10/13,54,54
62,2015/10/14,54,56
62,2015/10/15,50,51
62,2015/10/16,51,57
62,2015/10/17,49,50
62,2015/10/18,48,49
62,2015/10/19,50,47
62,2015/10/20,53,53
62,2015/10/21,53,55
62,2015/10/22,49,50
62,2015/10/23,50,56
62,2015/10/24,48,49
62,2015/10/25,47,48
62,2015/10/26,49,46
62,2015/10/27,52,52
62,2015/10/28,52,54
62,2015/10/29,48,49
62,2015/10/30,49,54
62,2015/10/31,47,48
63,2015/9/1,26,24
63,2015/9/2,29,29
63,2015/9/3,27,30
63,2015/9/4,24,25
63,2015/9/5,24,25
63,2015/9/6,24,26
63,2015/9/7,28,24
63,2015/9/8,30,28
63,2015/9/9,34,33
63,2015/9/10,31,34
63,2015/9/11,32,32
63,2015/9/12,31,32
63,2015/9/13,28,30
63,2015/9/14,32,28
63,2015/9/15,31,30
63,2015/9/16,36,35
63,2015/9/17,33,36
63,2015/9/18,34,34
63,2015/9/19,33,35
63,2015/9/20,30,32
63,2015/9/21,34,30
63,2015/9/22,31,30
63,2015/9/23,36,35
63,2015/9/24,33,36
63,2015/9/25,34,34
63,2015/9/26,33,35
63,2015/9/27,19,20
63,2015/9/28,34,30
63,2015/9/29,33,31
63,2015/9/30,34,33
63,2015/10/1,22,24
63,2015/10/2,22,22
63,2015/10/3,24,25
63,2015/10/4,20,21
63,2015/10/5,22,20
63,2015/10/6,21,19
63,2015/10/7,24,23
63,2015/10/8,35,39
63,2015/10/9,36,36
63,2015/10/10,35,37
63,2015/10/11,32,34
63,2015/10/12,36,32
63,2015/10/13,34,32
63,2015/10/14,39,38
63,2015/10/15,36,40
63,2015/10/16,37,37
63,2015/10/17,36,38
63,2015/10/18,33,35
63,2015/10/19,37,33
63,2015/10/20,33,31
63,2015/10/21,38,37
63,2015/10/22,35,39
63,2015/10/23,36,36
63,2015/10/24,35,37
63,2015/10/25,32,34
63,2015/10/26,36,32
63,2015/10/27,32,30
63,2015/10/28,37,36
63,2015/10/29,34,37
63,2015/10/30,35,35
63,2015/10/31,34,36
64,2015/9/1,16,15
64,2015/9/2,12,12
64,2015/9/3,17,18
64,2015/9/4,15,14
64,2015/9/5,19,18
64,2015/9/6,14,12
64,2015/9/7,15,12
64,2015/9/8,19,19
64,2015/9/9,14,15
64,2015/9/10,21,23
64,2015/9/11,21,20
64,2015/9/12,28,26
64,2015/9/13,17,15
64,2015/9/14,19,15
64,2015/9/15,21,21
64,2015/9/16,16,17
64,2015/9/17,23,25
64,2015/9/18,23,22
64,2015/9/19,31,28
64,2015/9/20,19,17
64,2015/9/21,21,17
64,2015/9/22,21,21
64,2015/9/23,16,17
64,2015/9/24,23,25
64,2015/9/25,23,22
64,2015/9/26,31,28
64,2015/9/27,12,11
64,2015/9/28,21,17
64,2015/9/29,23,23
64,2015/9/30,15,17
64,2015/10/1,16,17
64,2015/10/2,16,15
64,2015/10/3,22,21
64,2015/10/4,13,12
64,2015/10/5,14,12
64,2015/10/6,14,14
64,2015/10/7,11,12
64,2015/10/8,25,27
64,2015/10/9,25,24
64,2015/10/10,33,31
64,2015/10/11,21,18
64,2015/10/12,23,19
64,2015/10/13,24,23
64,2015/10/14,18,20
64,2015/10/15,26,29
64,2015/10/16,26,25
64,2015/10/17,35,33
64,2015/10/18,22,19
64,2015/10/19,24,19
64,2015/10/20,23,23
64,2015/10/21,17,19
64,2015/10/22,25,27
64,2015/10/23,25,24
64,2015/10/24,33,31
64,2015/10/25,21,18
64,2015/10/26,23,19
64,2015/10/27,22,22
64,2015/10/28,17,18
64,2015/10/29,24,26
64,2015/10/30,24,23
64,2015/10/31,32,30
65,2015/9/1,46,40
65,2015/9/2,43,38
65,2015/9/3,44,41
65,2015/9/4,40,34
65,2015/9/5,24,21
65,2015/9/6,32,27
65,2015/9/7,43,43
65,2015/9/8,51,45
65,2015/9/9,47,43
65,2015/9/10,48,46
65,2015/9/11,50,43
65,2015/9/12,30,26
65,2015/9/13,35,30
65,2015/9/14,47,48
65,2015/9/15,53,47
65,2015/9/16,49,45
65,2015/9/17,50,48
65,2015/9/18,52,45
65,2015/9/19,32,28
65,2015/9/20,36,31
65,2015/9/21,49,50
65,2015/9/22,53,47
65,2015/9/23,49,45
65,2015/9/24,50,48
65,2015/9/25,52,45
65,2015/9/26,32,28
65,2015/9/27,23,20
65,2015/9/28,49,50
65,2015/9/29,56,49
65,2015/9/30,45,41
65,2015/10/1,32,31
65,2015/10/2,34,29
65,2015/10/3,22,19
65,2015/10/4,24,21
65,2015/10/5,32,33
65,2015/10/6,35,31
65,2015/10/7,32,29
65,2015/10/8,52,50
65,2015/10/9,55,48
65,2015/10/10,33,29
65,2015/10/11,38,33
65,2015/10/12,51,53
65,2015/10/13,57,50
65,2015/10/14,52,48
65,2015/10/15,53,51
65,2015/10/16,56,49
65,2015/10/17,34,29
65,2015/10/18,39,33
65,2015/10/19,52,54
65,2015/10/20,56,49
65,2015/10/21,51,47
65,2015/10/22,52,50
65,2015/10/23,55,48
65,2015/10/24,33,29
65,2015/10/25,38,33
65,2015/10/26,51,53
65,2015/10/27,55,48
65,2015/10/28,50,46
65,2015/10/29,51,49
65,2015/10/30,53,46
65,2015/10/31,32,28
66,2015/9/1,102,101
66,2015/9/2,96,101
66,2015/9/3,102,99
66,2015/9/4,86,85
66,2015/9/5,67,62
66,2015/9/6,67,57
66,2015/9/7,88,91
66,2015/9/8,106,106
66,2015/9/9,101,105
66,2015/9/10,107,103
66,2015/9/11,103,101
66,2015/9/12,80,74
66,2015/9/13,70,60
66,2015/9/14,91,95
66,2015/9/15,108,108
66,2015/9/16,103,108
66,2015/9/17,109,105
66,2015/9/18,105,103
66,2015/9/19,82,76
66,2015/9/20,71,61
66,2015/9/21,93,97
66,2015/9/22,108,108
66,2015/9/23,103,108
66,2015/9/24,109,105
66,2015/9/25,105,103
66,2015/9/26,82,76
66,2015/9/27,45,39
66,2015/9/28,93,97
66,2015/9/29,115,115
66,2015/9/30,96,101
66,2015/10/1,72,70
66,2015/10/2,69,68
66,2015/10/3,59,54
66,2015/10/4,48,41
66,2015/10/5,62,64
66,2015/10/6,74,74
66,2015/10/7,71,74
66,2015/10/8,120,117
66,2015/10/9,117,114
66,2015/10/10,90,84
66,2015/10/11,79,68
66,2015/10/12,103,108
66,2015/10/13,121,121
66,2015/10/14,115,120
66,2015/10/15,121,118
66,2015/10/16,118,115
66,2015/10/17,91,84
66,2015/10/18,80,68
66,2015/10/19,104,109
66,2015/10/20,120,120
66,2015/10/21,114,119
66,2015/10/22,120,117
66,2015/10/23,117,114
66,2015/10/24,90,84
66,2015/10/25,79,68
66,2015/10/26,103,108
66,2015/10/27,117,117
66,2015/10/28,111,116
66,2015/10/29,118,114
66,2015/10/30,114,112
66,2015/10/31,88,82
67,2015/9/1,68,76
67,2015/9/2,70,71
67,2015/9/3,70,80
67,2015/9/4,62,67
67,2015/9/5,55,65
67,2015/9/6,61,61
67,2015/9/7,71,66
67,2015/9/8,72,80
67,2015/9/9,74,75
67,2015/9/10,74,84
67,2015/9/11,76,81
67,2015/9/12,67,78
67,2015/9/13,65,64
67,2015/9/14,75,70
67,2015/9/15,74,82
67,2015/9/16,76,77
67,2015/9/17,76,87
67,2015/9/18,78,83
67,2015/9/19,69,80
67,2015/9/20,67,66
67,2015/9/21,77,72
67,2015/9/22,74,82
67,2015/9/23,76,77
67,2015/9/24,76,87
67,2015/9/25,78,83
67,2015/9/26,69,80
67,2015/9/27,42,42
67,2015/9/28,77,72
67,2015/9/29,76,84
67,2015/9/30,69,69
67,2015/10/1,49,55
67,2015/10/2,50,53
67,2015/10/3,48,55
67,2015/10/4,43,43
67,2015/10/5,49,46
67,2015/10/6,47,52
67,2015/10/7,49,49
67,2015/10/8,78,89
67,2015/10/9,80,85
67,2015/10/10,71,82
67,2015/10/11,68,68
67,2015/10/12,79,74
67,2015/10/13,77,85
67,2015/10/14,80,80
67,2015/10/15,80,90
67,2015/10/16,81,86
67,2015/10/17,72,83
67,2015/10/18,69,69
67,2015/10/19,80,75
67,2015/10/20,76,84
67,2015/10/21,79,79
67,2015/10/22,78,89
67,2015/10/23,80,85
67,2015/10/24,71,82
67,2015/10/25,68,68
67,2015/10/26,79,74
67,2015/10/27,75,83
67,2015/10/28,77,78
67,2015/10/29,77,88
67,2015/10/30,79,84
67,2015/10/31,70,81
68,2015/9/1,29,25
68,2015/9/2,27,26
68,2015/9/3,32,29
68,2015/9/4,27,24
68,2015/9/5,29,25
68,2015/9/6,35,29
68,2015/9/7,28,25
68,2015/9/8,33,29
68,2015/9/9,31,30
68,2015/9/10,36,33
68,2015/9/11,35,31
68,2015/9/12,38,32
68,2015/9/13,40,33
68,2015/9/14,31,29
68,2015/9/15,35,31
68,2015/9/16,33,32
68,2015/9/17,38,36
68,2015/9/18,37,33
68,2015/9/19,40,34
68,2015/9/20,42,35
68,2015/9/21,33,31
68,2015/9/22,35,31
68,2015/9/23,33,32
68,2015/9/24,38,36
68,2015/9/25,37,33
68,2015/9/26,40,34
68,2015/9/27,27,22
68,2015/9/28,33,31
68,2015/9/29,37,33
68,2015/9/30,30,30
68,2015/10/1,25,23
68,2015/10/2,24,22
68,2015/10/3,29,24
68,2015/10/4,28,24
68,2015/10/5,22,20
68,2015/10/6,23,20
68,2015/10/7,21,21
68,2015/10/8,40,38
68,2015/10/9,39,35
68,2015/10/10,43,36
68,2015/10/11,44,37
68,2015/10/12,35,33
68,2015/10/13,38,33
68,2015/10/14,35,35
68,2015/10/15,41,39
68,2015/10/16,40,36
68,2015/10/17,44,37
68,2015/10/18,46,38
68,2015/10/19,36,34
68,2015/10/20,37,33
68,2015/10/21,35,34
68,2015/10/22,40,38
68,2015/10/23,39,35
68,2015/10/24,43,36
68,2015/10/25,44,37
68,2015/10/26,35,33
68,2015/10/27,36,32
68,2015/10/28,34,33
68,2015/10/29,39,37
68,2015/10/30,38,34
68,2015/10/31,42,35
69,2015/9/1,22,17
69,2015/9/2,23,19
69,2015/9/3,22,21
69,2015/9/4,19,16
69,2015/9/5,16,15
69,2015/9/6,14,15
69,2015/9/7,20,18
69,2015/9/8,26,21
69,2015/9/9,27,23
69,2015/9/10,26,26
69,2015/9/11,26,23
69,2015/9/12,21,21
69,2015/9/13,17,18
69,2015/9/14,25,22
69,2015/9/15,28,23
69,2015/9/16,30,25
69,2015/9/17,28,28
69,2015/9/18,28,25
69,2015/9/19,23,23
69,2015/9/20,19,20
69,2015/9/21,27,24
69,2015/9/22,28,23
69,2015/9/23,30,25
69,2015/9/24,28,28
69,2015/9/25,28,25
69,2015/9/26,23,23
69,2015/9/27,12,13
69,2015/9/28,27,24
69,2015/9/29,35,29
69,2015/9/30,32,28
69,2015/10/1,21,22
69,2015/10/2,21,19
69,2015/10/3,19,19
69,2015/10/4,15,16
69,2015/10/5,20,19
69,2015/10/6,25,21
69,2015/10/7,26,22
69,2015/10/8,39,41
69,2015/10/9,39,35
69,2015/10/10,33,33
69,2015/10/11,26,29
69,2015/10/12,37,34
69,2015/10/13,41,34
69,2015/10/14,43,37
69,2015/10/15,40,42
69,2015/10/16,40,36
69,2015/10/17,33,34
69,2015/10/18,27,29
69,2015/10/19,38,35
69,2015/10/20,40,33
69,2015/10/21,42,36
69,2015/10/22,39,41
69,2015/10/23,39,35
69,2015/10/24,33,33
69,2015/10/25,26,29
69,2015/10/26,37,34
69,2015/10/27,37,31
69,2015/10/28,39,33
69,2015/10/29,37,38
69,2015/10/30,36,33
69,2015/10/31,30,31
70,2015/9/1,66,78
70,2015/9/2,70,79
70,2015/9/3,67,79
70,2015/9/4,56,69
70,2015/9/5,50,57
70,2015/9/6,59,67
70,2015/9/7,72,73
70,2015/9/8,70,82
70,2015/9/9,74,83
70,2015/9/10,71,83
70,2015/9/11,68,83
70,2015/9/12,61,68
70,2015/9/13,63,70
70,2015/9/14,76,77
70,2015/9/15,72,84
70,2015/9/16,76,85
70,2015/9/17,73,85
70,2015/9/18,70,85
70,2015/9/19,62,70
70,2015/9/20,65,72
70,2015/9/21,78,79
70,2015/9/22,72,84
70,2015/9/23,76,85
70,2015/9/24,73,85
70,2015/9/25,70,85
70,2015/9/26,62,70
70,2015/9/27,41,46
70,2015/9/28,78,79
70,2015/9/29,74,87
70,2015/9/30,69,77
70,2015/10/1,47,54
70,2015/10/2,45,54
70,2015/10/3,43,48
70,2015/10/4,42,47
70,2015/10/5,50,50
70,2015/10/6,46,54
70,2015/10/7,49,54
70,2015/10/8,75,87
70,2015/10/9,72,87
70,2015/10/10,64,71
70,2015/10/11,67,74
70,2015/10/12,80,81
70,2015/10/13,75,88
70,2015/10/14,79,88
70,2015/10/15,76,88
70,2015/10/16,73,88
70,2015/10/17,65,72
70,2015/10/18,68,75
70,2015/10/19,81,82
70,2015/10/20,74,87
70,2015/10/21,78,87
70,2015/10/22,75,87
70,2015/10/23,72,87
70,2015/10/24,64,71
70,2015/10/25,67,74
70,2015/10/26,80,81
70,2015/10/27,73,85
70,2015/10/28,77,86
70,2015/10/29,74,86
70,2015/10/30,71,86
70,2015/10/31,63,70
71,2015/9/1,47,43
71,2015/9/2,46,41
71,2015/9/3,48,45
71,2015/9/4,39,36
71,2015/9/5,41,40
71,2015/9/6,42,35
71,2015/9/7,46,44
71,2015/9/8,52,47
71,2015/9/9,50,45
71,2015/9/10,53,49
71,2015/9/11,49,45
71,2015/9/12,51,50
71,2015/9/13,46,38
71,2015/9/14,50,48
71,2015/9/15,54,50
71,2015/9/16,52,47
71,2015/9/17,55,51
71,2015/9/18,51,47
71,2015/9/19,53,52
71,2015/9/20,47,40
71,2015/9/21,52,50
71,2015/9/22,54,50
71,2015/9/23,52,47
71,2015/9/24,55,51
71,2015/9/25,51,47
71,2015/9/26,53,52
71,2015/9/27,30,25
71,2015/9/28,52,50
71,2015/9/29,60,56
71,2015/9/30,51,46
71,2015/10/1,38,36
71,2015/10/2,35,33
71,2015/10/3,40,39
71,2015/10/4,33,28
71,2015/10/5,36,35
71,2015/10/6,40,37
71,2015/10/7,38,35
71,2015/10/8,65,61
71,2015/10/9,61,57
71,2015/10/10,63,62
71,2015/10/11,56,48
71,2015/10/12,62,60
71,2015/10/13,65,61
71,2015/10/14,62,57
71,2015/10/15,66,62
71,2015/10/16,62,57
71,2015/10/17,64,63
71,2015/10/18,57,49
71,2015/10/19,63,61
71,2015/10/20,64,60
71,2015/10/21,62,57
71,2015/10/22,65,61
71,2015/10/23,61,57
71,2015/10/24,63,62
71,2015/10/25,56,48
71,2015/10/26,62,60
71,2015/10/27,61,57
71,2015/10/28,59,54
71,2015/10/29,63,59
71,2015/10/30,59,54
71,2015/10/31,61,60
72,2015/9/6,1,2
72,2015/9/8,2,2
72,2015/9/11,2,2
72,2015/9/13,1,2
72,2015/9/14,2,2
72,2015/9/15,2,2
72,2015/9/24,2,3
72,2015/9/28,2,2
72,2015/10/13,2,2
72,2015/10/14,3,3
72,2015/10/21,3,3
72,2015/10/23,2,2
72,2015/10/28,3,3
72,2015/10/31,3,2
73,2015/9/1,44,44
73,2015/9/2,43,42
73,2015/9/3,43,43
73,2015/9/4,34,38
73,2015/9/5,40,41
73,2015/9/6,37,37
73,2015/9/7,42,45
73,2015/9/8,48,48
73,2015/9/9,47,46
73,2015/9/10,47,47
73,2015/9/11,42,48
73,2015/9/12,50,51
73,2015/9/13,41,41
73,2015/9/14,46,49
73,2015/9/15,50,50
73,2015/9/16,49,48
73,2015/9/17,49,49
73,2015/9/18,44,50
73,2015/9/19,53,53
73,2015/9/20,43,43
73,2015/9/21,48,51
73,2015/9/22,50,50
73,2015/9/23,49,48
73,2015/9/24,49,49
73,2015/9/25,44,50
73,2015/9/26,53,53
73,2015/9/27,27,27
73,2015/9/28,48,51
73,2015/9/29,52,52
73,2015/9/30,45,44
73,2015/10/1,32,31
73,2015/10/2,28,32
73,2015/10/3,37,37
73,2015/10/4,28,28
73,2015/10/5,31,33
73,2015/10/6,32,32
73,2015/10/7,32,31
73,2015/10/8,51,51
73,2015/10/9,46,52
73,2015/10/10,55,55
73,2015/10/11,45,44
73,2015/10/12,50,53
73,2015/10/13,53,53
73,2015/10/14,52,51
73,2015/10/15,52,52
73,2015/10/16,47,53
73,2015/10/17,56,56
73,2015/10/18,45,45
73,2015/10/19,51,54
73,2015/10/20,52,52
73,2015/10/21,51,50
73,2015/10/22,51,51
73,2015/10/23,46,52
73,2015/10/24,55,55
73,2015/10/25,45,44
73,2015/10/26,50,53
73,2015/10/27,51,51
73,2015/10/28,50,49
73,2015/10/29,50,50
73,2015/10/30,45,51
73,2015/10/31,54,54
74,2015/9/1,56,61
74,2015/9/2,57,58
74,2015/9/3,59,56
74,2015/9/4,51,46
74,2015/9/5,50,49
74,2015/9/6,46,50
74,2015/9/7,52,59
74,2015/9/8,60,65
74,2015/9/9,61,62
74,2015/9/10,63,60
74,2015/9/11,63,57
74,2015/9/12,61,60
74,2015/9/13,50,54
74,2015/9/14,55,63
74,2015/9/15,62,67
74,2015/9/16,63,64
74,2015/9/17,65,62
74,2015/9/18,65,58
74,2015/9/19,63,62
74,2015/9/20,51,56
74,2015/9/21,57,65
74,2015/9/22,62,67
