SHEDID,time,RT,LEASE
112,2015/10/15,19,22
112,2015/10/16,19,22
112,2015/10/17,19,22
112,2015/10/18,19,22
112,2015/10/19,19,22
112,2015/10/20,19,22
112,2015/10/21,19,22
112,2015/10/22,19,22
112,2015/10/23,19,22
112,2015/10/24,19,22
112,2015/10/25,19,22
112,2015/10/26,19,22
112,2015/10/27,19,22
112,2015/10/28,19,22
112,2015/10/29,19,22
112,2015/10/30,19,22
112,2015/10/31,19,22
113,2015/9/1,35,37
113,2015/9/2,35,37
113,2015/9/3,35,37
113,2015/9/4,35,37
113,2015/9/5,35,37
113,2015/9/6,35,37
113,2015/9/7,35,37
113,2015/9/8,35,37
113,2015/9/9,35,37
113,2015/9/10,35,37
113,2015/9/11,35,37
113,2015/9/12,35,37
113,2015/9/13,35,37
113,2015/9/14,35,37
113,2015/9/15,35,37
113,2015/9/16,35,37
113,2015/9/17,35,37
113,2015/9/18,35,37
113,2015/9/19,35,37
113,2015/9/20,35,37
113,2015/9/21,35,37
113,2015/9/22,35,37
113,2015/9/23,35,37
113,2015/9/24,35,37
113,2015/9/25,35,37
113,2015/9/26,35,37
113,2015/9/27,35,37
113,2015/9/28,35,37
113,2015/9/29,35,37
113,2015/9/30,35,37
113,2015/10/1,35,37
113,2015/10/2,35,37
113,2015/10/3,35,37
113,2015/10/4,35,37
113,2015/10/5,35,37
113,2015/10/6,35,37
113,2015/10/7,35,37
113,2015/10/8,35,37
113,2015/10/9,35,37
113,2015/10/10,35,37
113,2015/10/11,35,37
113,2015/10/12,35,37
113,2015/10/13,35,37
113,2015/10/14,35,37
113,2015/10/15,35,37
113,2015/10/16,35,37
113,2015/10/17,35,37
113,2015/10/18,35,37
113,2015/10/19,35,37
113,2015/10/20,35,37
113,2015/10/21,35,37
113,2015/10/22,35,37
113,2015/10/23,35,37
113,2015/10/24,35,37
113,2015/10/25,35,37
113,2015/10/26,35,37
113,2015/10/27,35,37
113,2015/10/28,35,37
113,2015/10/29,35,37
113,2015/10/30,35,37
113,2015/10/31,35,37
114,2015/9/1,85,84
114,2015/9/2,85,84
114,2015/9/3,85,84
114,2015/9/4,85,84
114,2015/9/5,85,84
114,2015/9/6,85,84
114,2015/9/7,85,84
114,2015/9/8,85,84
114,2015/9/9,85,84
114,2015/9/10,85,84
114,2015/9/11,85,84
114,2015/9/12,85,84
114,2015/9/13,85,84
114,2015/9/14,85,84
114,2015/9/15,85,84
114,2015/9/16,85,84
114,2015/9/17,85,84
114,2015/9/18,85,84
114,2015/9/19,85,84
114,2015/9/20,85,84
114,2015/9/21,85,84
114,2015/9/22,85,84
114,2015/9/23,85,84
114,2015/9/24,85,84
114,2015/9/25,85,84
114,2015/9/26,85,84
114,2015/9/27,85,84
114,2015/9/28,85,84
114,2015/9/29,85,84
114,2015/9/30,85,84
114,2015/10/1,85,84
114,2015/10/2,85,84
114,2015/10/3,85,84
114,2015/10/4,85,84
114,2015/10/5,85,84
114,2015/10/6,85,84
114,2015/10/7,85,84
114,2015/10/8,85,84
114,2015/10/9,85,84
114,2015/10/10,85,84
114,2015/10/11,85,84
114,2015/10/12,85,84
114,2015/10/13,85,84
114,2015/10/14,85,84
114,2015/10/15,85,84
114,2015/10/16,85,84
114,2015/10/17,85,84
114,2015/10/18,85,84
114,2015/10/19,85,84
114,2015/10/20,85,84
114,2015/10/21,85,84
114,2015/10/22,85,84
114,2015/10/23,85,84
114,2015/10/24,85,84
114,2015/10/25,85,84
114,2015/10/26,85,84
114,2015/10/27,85,84
114,2015/10/28,85,84
114,2015/10/29,85,84
114,2015/10/30,85,84
114,2015/10/31,85,84
115,2015/9/1,25,26
115,2015/9/2,25,26
115,2015/9/3,25,26
115,2015/9/4,25,26
115,2015/9/5,25,26
115,2015/9/6,25,26
115,2015/9/7,25,26
115,2015/9/8,25,26
115,2015/9/9,25,26
115,2015/9/10,25,26
115,2015/9/11,25,26
115,2015/9/12,25,26
115,2015/9/13,25,26
115,2015/9/14,25,26
115,2015/9/15,25,26
115,2015/9/16,25,26
115,2015/9/17,25,26
115,2015/9/18,25,26
115,2015/9/19,25,26
115,2015/9/20,25,26
115,2015/9/21,25,26
115,2015/9/22,25,26
115,2015/9/23,25,26
115,2015/9/24,25,26
115,2015/9/25,25,26
115,2015/9/26,25,26
115,2015/9/27,25,26
115,2015/9/28,25,26
115,2015/9/29,25,26
115,2015/9/30,25,26
115,2015/10/1,25,26
115,2015/10/2,25,26
115,2015/10/3,25,26
115,2015/10/4,25,26
115,2015/10/5,25,26
115,2015/10/6,25,26
115,2015/10/7,25,26
115,2015/10/8,25,26
115,2015/10/9,25,26
115,2015/10/10,25,26
115,2015/10/11,25,26
115,2015/10/12,25,26
115,2015/10/13,25,26
115,2015/10/14,25,26
115,2015/10/15,25,26
115,2015/10/16,25,26
115,2015/10/17,25,26
115,2015/10/18,25,26
115,2015/10/19,25,26
115,2015/10/20,25,26
115,2015/10/21,25,26
115,2015/10/22,25,26
115,2015/10/23,25,26
115,2015/10/24,25,26
115,2015/10/25,25,26
115,2015/10/26,25,26
115,2015/10/27,25,26
115,2015/10/28,25,26
115,2015/10/29,25,26
115,2015/10/30,25,26
115,2015/10/31,25,26
116,2015/9/1,21,20
116,2015/9/2,21,20
116,2015/9/3,21,20
116,2015/9/4,21,20
116,2015/9/5,21,20
116,2015/9/6,21,20
116,2015/9/7,21,20
116,2015/9/8,21,20
116,2015/9/9,21,20
116,2015/9/10,21,20
116,2015/9/11,21,20
116,2015/9/12,21,20
116,2015/9/13,21,20
116,2015/9/14,21,20
116,2015/9/15,21,20
116,2015/9/16,21,20
116,2015/9/17,21,20
116,2015/9/18,21,20
116,2015/9/19,21,20
116,2015/9/20,21,20
116,2015/9/21,21,20
116,2015/9/22,21,20
116,2015/9/23,21,20
116,2015/9/24,21,20
116,2015/9/25,21,20
116,2015/9/26,21,20
116,2015/9/27,21,20
116,2015/9/28,21,20
116,2015/9/29,21,20
116,2015/9/30,21,20
116,2015/10/1,21,20
116,2015/10/2,21,20
116,2015/10/3,21,20
116,2015/10/4,21,20
116,2015/10/5,21,20
116,2015/10/6,21,20
116,2015/10/7,21,20
116,2015/10/8,21,20
116,2015/10/9,21,20
116,2015/10/10,21,20
116,2015/10/11,21,20
116,2015/10/12,21,20
116,2015/10/13,21,20
116,2015/10/14,21,20
116,2015/10/15,21,20
116,2015/10/16,21,20
116,2015/10/17,21,20
116,2015/10/18,21,20
116,2015/10/19,21,20
116,2015/10/20,21,20
116,2015/10/21,21,20
116,2015/10/22,21,20
116,2015/10/23,21,20
116,2015/10/24,21,20
116,2015/10/25,21,20
116,2015/10/26,21,20
116,2015/10/27,21,20
116,2015/10/28,21,20
116,2015/10/29,21,20
116,2015/10/30,21,20
116,2015/10/31,21,20
117,2015/9/1,35,34
117,2015/9/2,35,34
117,2015/9/3,35,34
117,2015/9/4,35,34
117,2015/9/5,35,34
117,2015/9/6,35,34
117,2015/9/7,35,34
117,2015/9/8,35,34
117,2015/9/9,35,34
117,2015/9/10,35,34
117,2015/9/11,35,34
117,2015/9/12,35,34
117,2015/9/13,35,34
117,2015/9/14,35,34
117,2015/9/15,35,34
117,2015/9/16,35,34
117,2015/9/17,35,34
117,2015/9/18,35,34
117,2015/9/19,35,34
117,2015/9/20,35,34
117,2015/9/21,35,34
117,2015/9/22,35,34
117,2015/9/23,35,34
117,2015/9/24,35,34
117,2015/9/25,35,34
117,2015/9/26,35,34
117,2015/9/27,35,34
117,2015/9/28,35,34
117,2015/9/29,35,34
117,2015/9/30,35,34
117,2015/10/1,35,34
117,2015/10/2,35,34
117,2015/10/3,35,34
117,2015/10/4,35,34
117,2015/10/5,35,34
117,2015/10/6,35,34
117,2015/10/7,35,34
117,2015/10/8,35,34
117,2015/10/9,35,34
117,2015/10/10,35,34
117,2015/10/11,35,34
117,2015/10/12,35,34
117,2015/10/13,35,34
117,2015/10/14,35,34
117,2015/10/15,35,34
117,2015/10/16,35,34
117,2015/10/17,35,34
117,2015/10/18,35,34
117,2015/10/19,35,34
117,2015/10/20,35,34
117,2015/10/21,35,34
117,2015/10/22,35,34
117,2015/10/23,35,34
117,2015/10/24,35,34
117,2015/10/25,35,34
117,2015/10/26,35,34
117,2015/10/27,35,34
117,2015/10/28,35,34
117,2015/10/29,35,34
117,2015/10/30,35,34
117,2015/10/31,35,34
118,2015/9/1,29,29
118,2015/9/2,29,29
118,2015/9/3,29,29
118,2015/9/4,29,29
118,2015/9/5,29,29
118,2015/9/6,29,29
118,2015/9/7,29,29
118,2015/9/8,29,29
118,2015/9/9,29,29
118,2015/9/10,29,29
118,2015/9/11,29,29
118,2015/9/12,29,29
118,2015/9/13,29,29
118,2015/9/14,29,29
118,2015/9/15,29,29
118,2015/9/16,29,29
118,2015/9/17,29,29
118,2015/9/18,29,29
118,2015/9/19,29,29
118,2015/9/20,29,29
118,2015/9/21,29,29
118,2015/9/22,29,29
118,2015/9/23,29,29
118,2015/9/24,29,29
118,2015/9/25,29,29
118,2015/9/26,29,29
118,2015/9/27,29,29
118,2015/9/28,29,29
118,2015/9/29,29,29
118,2015/9/30,29,29
118,2015/10/1,29,29
118,2015/10/2,29,29
118,2015/10/3,29,29
118,2015/10/4,29,29
118,2015/10/5,29,29
118,2015/10/6,29,29
118,2015/10/7,29,29
118,2015/10/8,29,29
118,2015/10/9,29,29
118,2015/10/10,29,29
118,2015/10/11,29,29
118,2015/10/12,29,29
118,2015/10/13,29,29
118,2015/10/14,29,29
118,2015/10/15,29,29
118,2015/10/16,29,29
118,2015/10/17,29,29
118,2015/10/18,29,29
118,2015/10/19,29,29
118,2015/10/20,29,29
118,2015/10/21,29,29
118,2015/10/22,29,29
118,2015/10/23,29,29
118,2015/10/24,29,29
118,2015/10/25,29,29
118,2015/10/26,29,29
118,2015/10/27,29,29
118,2015/10/28,29,29
118,2015/10/29,29,29
118,2015/10/30,29,29
118,2015/10/31,29,29
119,2015/9/1,32,26
119,2015/9/2,32,26
119,2015/9/3,32,26
119,2015/9/4,32,26
119,2015/9/5,32,26
119,2015/9/6,32,26
119,2015/9/7,32,26
119,2015/9/8,32,26
119,2015/9/9,32,26
119,2015/9/10,32,26
119,2015/9/11,32,26
119,2015/9/12,32,26
119,2015/9/13,32,26
119,2015/9/14,32,26
119,2015/9/15,32,26
119,2015/9/16,32,26
119,2015/9/17,32,26
119,2015/9/18,32,26
119,2015/9/19,32,26
119,2015/9/20,32,26
119,2015/9/21,32,26
119,2015/9/22,32,26
119,2015/9/23,32,26
119,2015/9/24,32,26
119,2015/9/25,32,26
119,2015/9/26,32,26
119,2015/9/27,32,26
119,2015/9/28,32,26
119,2015/9/29,32,26
119,2015/9/30,32,26
119,2015/10/1,32,26
119,2015/10/2,32,26
119,2015/10/3,32,26
119,2015/10/4,32,26
119,2015/10/5,32,26
119,2015/10/6,32,26
119,2015/10/7,32,26
119,2015/10/8,32,26
119,2015/10/9,32,26
119,2015/10/10,32,26
119,2015/10/11,32,26
119,2015/10/12,32,26
119,2015/10/13,32,26
119,2015/10/14,32,26
119,2015/10/15,32,26
119,2015/10/16,32,26
119,2015/10/17,32,26
119,2015/10/18,32,26
119,2015/10/19,32,26
119,2015/10/20,32,26
119,2015/10/21,32,26
119,2015/10/22,32,26
119,2015/10/23,32,26
119,2015/10/24,32,26
119,2015/10/25,32,26
119,2015/10/26,32,26
119,2015/10/27,32,26
119,2015/10/28,32,26
119,2015/10/29,32,26
119,2015/10/30,32,26
119,2015/10/31,32,26
120,2015/9/1,31,30
120,2015/9/2,31,30
120,2015/9/3,31,30
120,2015/9/4,31,30
120,2015/9/5,31,30
120,2015/9/6,31,30
120,2015/9/7,31,30
120,2015/9/8,31,30
120,2015/9/9,31,30
120,2015/9/10,31,30
120,2015/9/11,31,30
120,2015/9/12,31,30
120,2015/9/13,31,30
120,2015/9/14,31,30
120,2015/9/15,31,30
120,2015/9/16,31,30
120,2015/9/17,31,30
120,2015/9/18,31,30
120,2015/9/19,31,30
120,2015/9/20,31,30
120,2015/9/21,31,30
120,2015/9/22,31,30
120,2015/9/23,31,30
120,2015/9/24,31,30
120,2015/9/25,31,30
120,2015/9/26,31,30
120,2015/9/27,31,30
120,2015/9/28,31,30
120,2015/9/29,31,30
120,2015/9/30,31,30
120,2015/10/1,31,30
120,2015/10/2,31,30
120,2015/10/3,31,30
120,2015/10/4,31,30
120,2015/10/5,31,30
120,2015/10/6,31,30
120,2015/10/7,31,30
120,2015/10/8,31,30
120,2015/10/9,31,30
120,2015/10/10,31,30
120,2015/10/11,31,30
120,2015/10/12,31,30
120,2015/10/13,31,30
120,2015/10/14,31,30
120,2015/10/15,31,30
120,2015/10/16,31,30
120,2015/10/17,31,30
120,2015/10/18,31,30
120,2015/10/19,31,30
120,2015/10/20,31,30
120,2015/10/21,31,30
120,2015/10/22,31,30
120,2015/10/23,31,30
120,2015/10/24,31,30
120,2015/10/25,31,30
120,2015/10/26,31,30
120,2015/10/27,31,30
120,2015/10/28,31,30
120,2015/10/29,31,30
120,2015/10/30,31,30
120,2015/10/31,31,30
121,2015/9/1,38,33
121,2015/9/2,38,33
121,2015/9/3,38,33
121,2015/9/4,38,33
121,2015/9/5,38,33
121,2015/9/6,38,33
121,2015/9/7,38,33
121,2015/9/8,38,33
121,2015/9/9,38,33
121,2015/9/10,38,33
121,2015/9/11,38,33
121,2015/9/12,38,33
121,2015/9/13,38,33
121,2015/9/14,38,33
121,2015/9/15,38,33
121,2015/9/16,38,33
121,2015/9/17,38,33
121,2015/9/18,38,33
121,2015/9/19,38,33
121,2015/9/20,38,33
121,2015/9/21,38,33
121,2015/9/22,38,33
121,2015/9/23,38,33
121,2015/9/24,38,33
121,2015/9/25,38,33
121,2015/9/26,38,33
121,2015/9/27,38,33
121,2015/9/28,38,33
121,2015/9/29,38,33
121,2015/9/30,38,33
121,2015/10/1,38,33
121,2015/10/2,38,33
121,2015/10/3,38,33
121,2015/10/4,38,33
121,2015/10/5,38,33
121,2015/10/6,38,33
121,2015/10/7,38,33
121,2015/10/8,38,33
121,2015/10/9,38,33
121,2015/10/10,38,33
121,2015/10/11,38,33
121,2015/10/12,38,33
121,2015/10/13,38,33
121,2015/10/14,38,33
121,2015/10/15,38,33
121,2015/10/16,38,33
121,2015/10/17,38,33
121,2015/10/18,38,33
121,2015/10/19,38,33
121,2015/10/20,38,33
121,2015/10/21,38,33
121,2015/10/22,38,33
121,2015/10/23,38,33
121,2015/10/24,38,33
121,2015/10/25,38,33
121,2015/10/26,38,33
121,2015/10/27,38,33
121,2015/10/28,38,33
121,2015/10/29,38,33
121,2015/10/30,38,33
121,2015/10/31,38,33
122,2015/9/1,30,36
122,2015/9/2,30,36
122,2015/9/3,30,36
122,2015/9/4,30,36
122,2015/9/5,30,36
122,2015/9/6,30,36
122,2015/9/7,30,36
122,2015/9/8,30,36
122,2015/9/9,30,36
122,2015/9/10,30,36
122,2015/9/11,30,36
122,2015/9/12,30,36
122,2015/9/13,30,36
122,2015/9/14,30,36
122,2015/9/15,30,36
122,2015/9/16,30,36
122,2015/9/17,30,36
122,2015/9/18,30,36
122,2015/9/19,30,36
122,2015/9/20,30,36
122,2015/9/21,30,36
122,2015/9/22,30,36
122,2015/9/23,30,36
122,2015/9/24,30,36
122,2015/9/25,30,36
122,2015/9/26,30,36
122,2015/9/27,30,36
122,2015/9/28,30,36
122,2015/9/29,30,36
122,2015/9/30,30,36
122,2015/10/1,30,36
122,2015/10/2,30,36
122,2015/10/3,30,36
122,2015/10/4,30,36
122,2015/10/5,30,36
122,2015/10/6,30,36
122,2015/10/7,30,36
122,2015/10/8,30,36
122,2015/10/9,30,36
122,2015/10/10,30,36
122,2015/10/11,30,36
122,2015/10/12,30,36
122,2015/10/13,30,36
122,2015/10/14,30,36
122,2015/10/15,30,36
122,2015/10/16,30,36
122,2015/10/17,30,36
122,2015/10/18,30,36
122,2015/10/19,30,36
122,2015/10/20,30,36
122,2015/10/21,30,36
122,2015/10/22,30,36
122,2015/10/23,30,36
122,2015/10/24,30,36
122,2015/10/25,30,36
122,2015/10/26,30,36
122,2015/10/27,30,36
122,2015/10/28,30,36
122,2015/10/29,30,36
122,2015/10/30,30,36
122,2015/10/31,30,36
123,2015/9/1,19,22
123,2015/9/2,19,22
123,2015/9/3,19,22
123,2015/9/4,19,22
123,2015/9/5,19,22
123,2015/9/6,19,22
123,2015/9/7,19,22
123,2015/9/8,19,22
123,2015/9/9,19,22
123,2015/9/10,19,22
123,2015/9/11,19,22
123,2015/9/12,19,22
123,2015/9/13,19,22
123,2015/9/14,19,22
123,2015/9/15,19,22
123,2015/9/16,19,22
123,2015/9/17,19,22
123,2015/9/18,19,22
123,2015/9/19,19,22
123,2015/9/20,19,22
123,2015/9/21,19,22
123,2015/9/22,19,22
123,2015/9/23,19,22
123,2015/9/24,19,22
123,2015/9/25,19,22
123,2015/9/26,19,22
123,2015/9/27,19,22
123,2015/9/28,19,22
123,2015/9/29,19,22
123,2015/9/30,19,22
123,2015/10/1,19,22
123,2015/10/2,19,22
123,2015/10/3,19,22
123,2015/10/4,19,22
123,2015/10/5,19,22
123,2015/10/6,19,22
123,2015/10/7,19,22
123,2015/10/8,19,22
123,2015/10/9,19,22
123,2015/10/10,19,22
123,2015/10/11,19,22
123,2015/10/12,19,22
123,2015/10/13,19,22
123,2015/10/14,19,22
123,2015/10/15,19,22
123,2015/10/16,19,22
123,2015/10/17,19,22
123,2015/10/18,19,22
123,2015/10/19,19,22
123,2015/10/20,19,22
123,2015/10/21,19,22
123,2015/10/22,19,22
123,2015/10/23,19,22
123,2015/10/24,19,22
123,2015/10/25,19,22
123,2015/10/26,19,22
123,2015/10/27,19,22
123,2015/10/28,19,22
123,2015/10/29,19,22
123,2015/10/30,19,22
123,2015/10/31,19,22
124,2015/9/1,34,35
124,2015/9/2,34,35
124,2015/9/3,34,35
124,2015/9/4,34,35
124,2015/9/5,34,35
124,2015/9/6,34,35
124,2015/9/7,34,35
124,2015/9/8,34,35
124,2015/9/9,34,35
124,2015/9/10,34,35
124,2015/9/11,34,35
124,2015/9/12,34,35
124,2015/9/13,34,35
124,2015/9/14,34,35
124,2015/9/15,34,35
124,2015/9/16,34,35
124,2015/9/17,34,35
124,2015/9/18,34,35
124,2015/9/19,34,35
124,2015/9/20,34,35
124,2015/9/21,34,35
124,2015/9/22,34,35
124,2015/9/23,34,35
124,2015/9/24,34,35
124,2015/9/25,34,35
124,2015/9/26,34,35
124,2015/9/27,34,35
124,2015/9/28,34,35
124,2015/9/29,34,35
124,2015/9/30,34,35
124,2015/10/1,34,35
124,2015/10/2,34,35
124,2015/10/3,34,35
124,2015/10/4,34,35
124,2015/10/5,34,35
124,2015/10/6,34,35
124,2015/10/7,34,35
124,2015/10/8,34,35
124,2015/10/9,34,35
124,2015/10/10,34,35
124,2015/10/11,34,35
124,2015/10/12,34,35
124,2015/10/13,34,35
124,2015/10/14,34,35
124,2015/10/15,34,35
124,2015/10/16,34,35
124,2015/10/17,34,35
124,2015/10/18,34,35
124,2015/10/19,34,35
124,2015/10/20,34,35
124,2015/10/21,34,35
124,2015/10/22,34,35
124,2015/10/23,34,35
124,2015/10/24,34,35
124,2015/10/25,34,35
124,2015/10/26,34,35
124,2015/10/27,34,35
124,2015/10/28,34,35
124,2015/10/29,34,35
124,2015/10/30,34,35
124,2015/10/31,34,35
125,2015/9/1,31,31
125,2015/9/2,31,31
125,2015/9/3,31,31
125,2015/9/4,31,31
125,2015/9/5,31,31
125,2015/9/6,31,31
125,2015/9/7,31,31
125,2015/9/8,31,31
125,2015/9/9,31,31
125,2015/9/10,31,31
125,2015/9/11,31,31
125,2015/9/12,31,31
125,2015/9/13,31,31
125,2015/9/14,31,31
125,2015/9/15,31,31
125,2015/9/16,31,31
125,2015/9/17,31,31
125,2015/9/18,31,31
125,2015/9/19,31,31
125,2015/9/20,31,31
125,2015/9/21,31,31
125,2015/9/22,31,31
125,2015/9/23,31,31
125,2015/9/24,31,31
125,2015/9/25,31,31
125,2015/9/26,31,31
125,2015/9/27,31,31
125,2015/9/28,31,31
125,2015/9/29,31,31
125,2015/9/30,31,31
125,2015/10/1,31,31
125,2015/10/2,31,31
125,2015/10/3,31,31
125,2015/10/4,31,31
125,2015/10/5,31,31
125,2015/10/6,31,31
125,2015/10/7,31,31
125,2015/10/8,31,31
125,2015/10/9,31,31
125,2015/10/10,31,31
125,2015/10/11,31,31
125,2015/10/12,31,31
125,2015/10/13,31,31
125,2015/10/14,31,31
125,2015/10/15,31,31
125,2015/10/16,31,31
125,2015/10/17,31,31
125,2015/10/18,31,31
125,2015/10/19,31,31
125,2015/10/20,31,31
125,2015/10/21,31,31
125,2015/10/22,31,31
125,2015/10/23,31,31
125,2015/10/24,31,31
125,2015/10/25,31,31
125,2015/10/26,31,31
125,2015/10/27,31,31
125,2015/10/28,31,31
125,2015/10/29,31,31
125,2015/10/30,31,31
125,2015/10/31,31,31
126,2015/9/1,38,31
126,2015/9/2,38,31
126,2015/9/3,38,31
126,2015/9/4,38,31
126,2015/9/5,38,31
126,2015/9/6,38,31
126,2015/9/7,38,31
126,2015/9/8,38,31
126,2015/9/9,38,31
126,2015/9/10,38,31
126,2015/9/11,38,31
126,2015/9/12,38,31
126,2015/9/13,38,31
126,2015/9/14,38,31
126,2015/9/15,38,31
126,2015/9/16,38,31
126,2015/9/17,38,31
126,2015/9/18,38,31
126,2015/9/19,38,31
126,2015/9/20,38,31
126,2015/9/21,38,31
126,2015/9/22,38,31
126,2015/9/23,38,31
126,2015/9/24,38,31
126,2015/9/25,38,31
126,2015/9/26,38,31
126,2015/9/27,38,31
126,2015/9/28,38,31
126,2015/9/29,38,31
126,2015/9/30,38,31
126,2015/10/1,38,31
126,2015/10/2,38,31
126,2015/10/3,38,31
126,2015/10/4,38,31
126,2015/10/5,38,31
126,2015/10/6,38,31
126,2015/10/7,38,31
126,2015/10/8,38,31
126,2015/10/9,38,31
126,2015/10/10,38,31
126,2015/10/11,38,31
126,2015/10/12,38,31
126,2015/10/13,38,31
126,2015/10/14,38,31
126,2015/10/15,38,31
126,2015/10/16,38,31
126,2015/10/17,38,31
126,2015/10/18,38,31
126,2015/10/19,38,31
126,2015/10/20,38,31
126,2015/10/21,38,31
126,2015/10/22,38,31
126,2015/10/23,38,31
126,2015/10/24,38,31
126,2015/10/25,38,31
126,2015/10/26,38,31
126,2015/10/27,38,31
126,2015/10/28,38,31
126,2015/10/29,38,31
126,2015/10/30,38,31
126,2015/10/31,38,31
127,2015/9/1,33,33
127,2015/9/2,33,33
127,2015/9/3,33,33
127,2015/9/4,33,33
127,2015/9/5,33,33
127,2015/9/6,33,33
127,2015/9/7,33,33
127,2015/9/8,33,33
127,2015/9/9,33,33
127,2015/9/10,33,33
127,2015/9/11,33,33
127,2015/9/12,33,33
127,2015/9/13,33,33
127,2015/9/14,33,33
127,2015/9/15,33,33
127,2015/9/16,33,33
127,2015/9/17,33,33
127,2015/9/18,33,33
127,2015/9/19,33,33
127,2015/9/20,33,33
127,2015/9/21,33,33
127,2015/9/22,33,33
127,2015/9/23,33,33
127,2015/9/24,33,33
127,2015/9/25,33,33
127,2015/9/26,33,33
127,2015/9/27,33,33
127,2015/9/28,33,33
127,2015/9/29,33,33
127,2015/9/30,33,33
127,2015/10/1,33,33
127,2015/10/2,33,33
127,2015/10/3,33,33
127,2015/10/4,33,33
127,2015/10/5,33,33
127,2015/10/6,33,33
127,2015/10/7,33,33
127,2015/10/8,33,33
127,2015/10/9,33,33
127,2015/10/10,33,33
127,2015/10/11,33,33
127,2015/10/12,33,33
127,2015/10/13,33,33
127,2015/10/14,33,33
127,2015/10/15,33,33
127,2015/10/16,33,33
127,2015/10/17,33,33
127,2015/10/18,33,33
127,2015/10/19,33,33
127,2015/10/20,33,33
127,2015/10/21,33,33
127,2015/10/22,33,33
127,2015/10/23,33,33
127,2015/10/24,33,33
127,2015/10/25,33,33
127,2015/10/26,33,33
127,2015/10/27,33,33
127,2015/10/28,33,33
127,2015/10/29,33,33
127,2015/10/30,33,33
127,2015/10/31,33,33
128,2015/9/1,34,29
128,2015/9/2,34,29
128,2015/9/3,34,29
128,2015/9/4,34,29
128,2015/9/5,34,29
128,2015/9/6,34,29
128,2015/9/7,34,29
128,2015/9/8,34,29
128,2015/9/9,34,29
128,2015/9/10,34,29
128,2015/9/11,34,29
128,2015/9/12,34,29
128,2015/9/13,34,29
128,2015/9/14,34,29
128,2015/9/15,34,29
128,2015/9/16,34,29
128,2015/9/17,34,29
128,2015/9/18,34,29
128,2015/9/19,34,29
128,2015/9/20,34,29
128,2015/9/21,34,29
128,2015/9/22,34,29
128,2015/9/23,34,29
128,2015/9/24,34,29
128,2015/9/25,34,29
128,2015/9/26,34,29
128,2015/9/27,34,29
128,2015/9/28,34,29
128,2015/9/29,34,29
128,2015/9/30,34,29
128,2015/10/1,34,29
128,2015/10/2,34,29
128,2015/10/3,34,29
128,2015/10/4,34,29
128,2015/10/5,34,29
128,2015/10/6,34,29
128,2015/10/7,34,29
128,2015/10/8,34,29
128,2015/10/9,34,29
128,2015/10/10,34,29
128,2015/10/11,34,29
128,2015/10/12,34,29
128,2015/10/13,34,29
128,2015/10/14,34,29
128,2015/10/15,34,29
128,2015/10/16,34,29
128,2015/10/17,34,29
128,2015/10/18,34,29
128,2015/10/19,34,29
128,2015/10/20,34,29
128,2015/10/21,34,29
128,2015/10/22,34,29
128,2015/10/23,34,29
128,2015/10/24,34,29
128,2015/10/25,34,29
128,2015/10/26,34,29
128,2015/10/27,34,29
128,2015/10/28,34,29
128,2015/10/29,34,29
128,2015/10/30,34,29
128,2015/10/31,34,29
129,2015/9/1,41,43
129,2015/9/2,41,43
129,2015/9/3,41,43
129,2015/9/4,41,43
129,2015/9/5,41,43
129,2015/9/6,41,43
129,2015/9/7,41,43
129,2015/9/8,41,43
129,2015/9/9,41,43
129,2015/9/10,41,43
129,2015/9/11,41,43
129,2015/9/12,41,43
129,2015/9/13,41,43
129,2015/9/14,41,43
129,2015/9/15,41,43
129,2015/9/16,41,43
129,2015/9/17,41,43
129,2015/9/18,41,43
129,2015/9/19,41,43
129,2015/9/20,41,43
129,2015/9/21,41,43
129,2015/9/22,41,43
129,2015/9/23,41,43
129,2015/9/24,41,43
129,2015/9/25,41,43
129,2015/9/26,41,43
129,2015/9/27,41,43
129,2015/9/28,41,43
129,2015/9/29,41,43
129,2015/9/30,41,43
129,2015/10/1,41,43
129,2015/10/2,41,43
129,2015/10/3,41,43
129,2015/10/4,41,43
129,2015/10/5,41,43
129,2015/10/6,41,43
129,2015/10/7,41,43
129,2015/10/8,41,43
129,2015/10/9,41,43
129,2015/10/10,41,43
129,2015/10/11,41,43
129,2015/10/12,41,43
129,2015/10/13,41,43
129,2015/10/14,41,43
129,2015/10/15,41,43
129,2015/10/16,41,43
129,2015/10/17,41,43
129,2015/10/18,41,43
129,2015/10/19,41,43
129,2015/10/20,41,43
129,2015/10/21,41,43
129,2015/10/22,41,43
129,2015/10/23,41,43
129,2015/10/24,41,43
129,2015/10/25,41,43
129,2015/10/26,41,43
129,2015/10/27,41,43
129,2015/10/28,41,43
129,2015/10/29,41,43
129,2015/10/30,41,43
129,2015/10/31,41,43
130,2015/9/1,16,14
130,2015/9/2,16,14
130,2015/9/3,16,14
130,2015/9/4,16,14
130,2015/9/5,16,14
130,2015/9/6,16,14
130,2015/9/7,16,14
130,2015/9/8,16,14
130,2015/9/9,16,14
130,2015/9/10,16,14
130,2015/9/11,16,14
130,2015/9/12,16,14
130,2015/9/13,16,14
130,2015/9/14,16,14
130,2015/9/15,16,14
130,2015/9/16,16,14
130,2015/9/17,16,14
130,2015/9/18,16,14
130,2015/9/19,16,14
130,2015/9/20,16,14
130,2015/9/21,16,14
